rank,moviename,meta_movie_name,release_date,total_score,num_crit,positive,mixed,negative,iscore,source,source_link,author,author_link,date,summary
4,The Secret Life of Pets,The Secret Life of Pets,"July 8, 2016",61,39,23,15,1,58,The Film Stage,http://www.metacritic.com//publication/the-film-stage?filter=movies,Bill Graham,http://www.metacritic.com//critic/bill-graham?filter=movies,"Jul  8, 2016","While there’s rarely a story beat that isn’t expected, there’s just enough humor from its all-star comedy voice cast to enjoy the journey."
4,The Secret Life of Pets,The Secret Life of Pets,"July 8, 2016",61,39,23,15,1,50,Chicago Sun-Times,http://www.metacritic.com//publication/chicago-sun-times?filter=movies,Richard Roeper,http://www.metacritic.com//critic/richard-roeper?filter=movies,"Jul  7, 2016",This is a two-star movie with moments of sheer exuberance and clever good fun — but just as many scenes that had me tilting my head like a dog trying to figure out what the WHAT is taking place before his very eyes.
4,The Secret Life of Pets,The Secret Life of Pets,"July 8, 2016",61,39,23,15,1,50,Washington Post,http://www.metacritic.com//publication/washington-post?filter=movies,Michael O'Sullivan,http://www.metacritic.com//critic/michael-osullivan?filter=movies,"Jul  7, 2016","The humor is generic. And the film’s most obvious comparison — it’s been called “Toy Story” with animals — only points up the one thing “Pets” lacks, and that any animal lover will tell you their furred and feathered friends have, in spades: personality."
4,The Secret Life of Pets,The Secret Life of Pets,"July 8, 2016",61,39,23,15,1,50,Movie Nation,http://www.metacritic.com//publication/movie-nation?filter=movies,Roger Moore,http://www.metacritic.com//critic/roger-moore?filter=movies,"Jul  6, 2016","Speaking of Looney, I’d be remiss if I didn’t mention how violent this pre-tween farce is. Slapfights, brawls, violent death and near-death experiences abound. Along with butt-sniffing and toilet-sipping (at a party) gags."
4,The Secret Life of Pets,The Secret Life of Pets,"July 8, 2016",61,39,23,15,1,40,Wall Street Journal,http://www.metacritic.com//publication/wall-street-journal?filter=movies,Joe Morgenstern,http://www.metacritic.com//critic/joe-morgenstern?filter=movies,"Jul  7, 2016","There’s no secret life because there’s no life, only the promise of pets in perpetual motion."
4,The Secret Life of Pets,The Secret Life of Pets,"July 8, 2016",61,39,23,15,1,30,Los Angeles Times,http://www.metacritic.com//publication/los-angeles-times?filter=movies,Justin Chang,http://www.metacritic.com//critic/justin-chang?filter=movies,"Jul  7, 2016","Resisting the temptation to invest its characters and storytelling with any particularly winsome, distinctive qualities, the film quickly devolves into an infernally busy and overextended chase sequence crammed with desperately unfunny comic patter and noisy, pointless action."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,88,Charlotte Observer,http://www.metacritic.com//publication/charlotte-observer?filter=movies,Lawrence Toppman,http://www.metacritic.com//critic/lawrence-toppman?filter=movies,"Feb 11, 2016",It’s impossible to envision a sequel with pleasure – this kind of lightning wouldn’t strike twice – but the first one could hardly be improved.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,88,ReelViews,http://www.metacritic.com//publication/reelviews?filter=movies,James Berardinelli,http://www.metacritic.com//critic/james-berardinelli?filter=movies,"Feb 11, 2016","Compared to Deadpool, ""Guardians of the Galaxy"" is a bastion of sobriety and good taste."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,88,St. Louis Post-Dispatch,http://www.metacritic.com//publication/st-louis-post-dispatch?filter=movies,Calvin Wilson,http://www.metacritic.com//critic/calvin-wilson?filter=movies,"Feb 11, 2016","Smart, sexy and outrageous, Deadpool delivers."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,88,Washington Post,http://www.metacritic.com//publication/washington-post?filter=movies,Michael O'Sullivan,http://www.metacritic.com//critic/michael-osullivan?filter=movies,"Feb 11, 2016","It’s a voraciously self-aware comedy, one that dines out on the inherent inanity of its own premise as much as it does the movies it’s competing with."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,88,TheWrap,http://www.metacritic.com//publication/thewrap?filter=movies,Alonso Duralde,http://www.metacritic.com//critic/alonso-duralde?filter=movies,"Feb  7, 2016","Deadpool is one of those movies that’s all the more successful for how easily it could have gone so very wrong. It’s suffused with an arch, self-aware wit...yet it takes its romance and revenge storylines just seriously enough to keep us engaged."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,83,Hitfix,http://www.metacritic.com//publication/hitfix?filter=movies,Drew McWeeny,http://www.metacritic.com//critic/drew-mcweeny?filter=movies,"Feb  6, 2016","It is almost preposterous how little ""plot"" there is in the film...What it has in spades is attitude, and right up until the moment the film began, I was afraid It was going to be so juvenile and filthy that I would end up annoyed by it. Instead, from the very beginning of the opening credits, it is clear that director Tim Miller and screenwriters Rhett Reese and Paul Wernick have crafted something deeply silly that isn't remotely interested in playing by the conventional rules of what we've come to think of as ""the superhero genre."""
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,80,Arizona Republic,http://www.metacritic.com//publication/arizona-republic?filter=movies,Bill Goodykoontz,http://www.metacritic.com//critic/bill-goodykoontz?filter=movies,"Feb 10, 2016","It takes a strong stomach for extreme violence and over-the-top obscenity, but if you're willing to roll with that, Deadpool is a hoot."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,80,New Orleans Times-Picayune,http://www.metacritic.com//publication/new-orleans-times-picayune?filter=movies,Mike Scott,http://www.metacritic.com//critic/mike-scott?filter=movies,"Feb 10, 2016","What sets Deadpool apart is its overall genre-busting tone, which blends a wealth of meta humor, the wisecracking Reynolds' significant skills with a one-liner, and a genuinely funny script that isn't afraid to offend anyone."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,80,The Guardian,http://www.metacritic.com//publication/the-guardian?filter=movies,Peter Bradshaw,http://www.metacritic.com//critic/peter-bradshaw?filter=movies,"Feb  7, 2016",Deadpool is neurotic and needy – and very entertaining. An innocent pleasure.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,80,Total Film,http://www.metacritic.com//publication/total-film?filter=movies,James Mottram,http://www.metacritic.com//critic/james-mottram?filter=movies,"Feb  6, 2016","Loud, lewd, inventive and outrageous, Deadpool is a delight. All credit to Reynolds and co. for having the steel balls to go this far."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,80,The Hollywood Reporter,http://www.metacritic.com//publication/the-hollywood-reporter?filter=movies,Todd McCarthy,http://www.metacritic.com//critic/todd-mccarthy?filter=movies,"Feb  6, 2016","It takes a little while to get in gear — or perhaps just to adjust to what's going on here — but once it does, Deadpool drops trou to reveal itself as a really raunchy, very dirty and pretty funny goof on the entire superhero ethos, as well as the first Marvel film to irreverently trash the brand."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,80,Variety,http://www.metacritic.com//publication/variety?filter=movies,Justin Chang,http://www.metacritic.com//critic/justin-chang?filter=movies,"Feb  6, 2016","As a vehicle for the impudent comic stylings of Ryan Reynolds, this cheerfully demented origin story is many, many cuts above “Green Lantern,” and as a sly demolition job on the superhero movie, it sure as hell beats “Kick-Ass.”"
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,78,Austin Chronicle,http://www.metacritic.com//publication/austin-chronicle?filter=movies,Marjorie Baumgarten,http://www.metacritic.com//critic/marjorie-baumgarten?filter=movies,"Feb 10, 2016","Loaded with sass, sex, and sadistic violence, Deadpool is not your youngster’s comic-book origin story. Deadpool earns every bit of its R rating, a quality that’s sure to appeal to fans weary of the macho, apple-pie-eating, altruistic superheroes who buck for attention in the comic-book stables."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,75,NPR,http://www.metacritic.com//publication/npr?filter=movies,Bob Mondello,http://www.metacritic.com//critic/bob-mondello?filter=movies,"Feb 12, 2016","It's also violent to point of sadism, explicit both visually and in terms of language. A potty-mouthed splatterfest, in fact — but a funny one."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,75,Rolling Stone,http://www.metacritic.com//publication/rolling-stone?filter=movies,Peter Travers,http://www.metacritic.com//critic/peter-travers?filter=movies,"Feb 11, 2016","This movie's junky feel is part of its charm. Sure it goes on too long and repetition dulls its initial cleverness. Still, Deadpool is party time for action junkies and Reynolds may just have found the role that makes his career."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,75,The Globe and Mail (Toronto),http://www.metacritic.com//publication/the-globe-and-mail-toronto?filter=movies,Barry Hertz,http://www.metacritic.com//critic/barry-hertz?filter=movies,"Feb 11, 2016",First-time feature director Tim Miller has created a work that’s both aggressive and not aggressive enough.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,75,Philadelphia Inquirer,http://www.metacritic.com//publication/philadelphia-inquirer?filter=movies,Tirdad Derakhshani,http://www.metacritic.com//critic/tirdad-derakhshani?filter=movies,"Feb 11, 2016","Deadpool is, on the whole, a big bowl of fun filled with great stunts, gory fight scenes, and sexy poses."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,75,Boston Globe,http://www.metacritic.com//publication/boston-globe?filter=movies,Tom Russo,http://www.metacritic.com//critic/tom-russo?filter=movies,"Feb 11, 2016","They even make the requisite cameo by Marvel founding father Stan Lee feel profanely inspired. Not your usual Marvel superhero scene? In this case, that’s a good thing."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,75,The Seattle Times,http://www.metacritic.com//publication/the-seattle-times?filter=movies,Soren Andersen,http://www.metacritic.com//critic/soren-andersen?filter=movies,"Feb 11, 2016","Maximally cheeky. Perversely potty-mouthed. Riotously funny. Insanely violent. Uneven as all get out. And fun, fun, fun."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,75,Tampa Bay Times,http://www.metacritic.com//publication/tampa-bay-times?filter=movies,Steve Persall,http://www.metacritic.com//critic/steve-persall?filter=movies,"Feb  9, 2016","Deadpool's flawed insolence is appealing, like a mangy pup crawling into your lap."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,75,Movie Nation,http://www.metacritic.com//publication/movie-nation?filter=movies,Roger Moore,http://www.metacritic.com//critic/roger-moore?filter=movies,"Feb  7, 2016",There are more funny lines and opening credit sight gags in this than most comedies have in their full running time.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,75,Entertainment Weekly,http://www.metacritic.com//publication/entertainment-weekly?filter=movies,Chris Nashawaty,http://www.metacritic.com//critic/chris-nashawaty?filter=movies,"Feb  6, 2016","It doesn’t have the most adrenalized action sequences or the deepest origin story. What it has is the balls to mess with the formula and have some naughty, hard-R fun. It’s a superhero film for the wiseasses shooting spitballs in the back of the school bus."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,72,The Verge,http://www.metacritic.com//publication/the-verge?filter=movies,Tasha Robinson,http://www.metacritic.com//critic/tasha-robinson?filter=movies,"Feb  6, 2016","This humor could be profoundly ugly, given how it's aimed at reducing other people's grotesque deaths to punchlines. But first-time director Tim Miller keeps the tone light — in his hands, Deadpool is more a snickering, naughty nut than an authentic sociopath."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,70,New York Magazine (Vulture),http://www.metacritic.com//publication/new-york-magazine-vulture?filter=movies,David Edelstein,http://www.metacritic.com//critic/david-edelstein?filter=movies,"Feb 11, 2016","Deadpool is a send-up of Marvel movies but in no way a takedown of them. It’s not subversive — it’s meant to elasticize and enhance the superhero genre, to flatter the audience for being hip enough to get all of those in-jokes."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,70,The New York Times,http://www.metacritic.com//publication/the-new-york-times?filter=movies,Manohla Dargis,http://www.metacritic.com//critic/manohla-dargis?filter=movies,"Feb 11, 2016","It’s no surprise that the teams hired to bring a property like Deadpool to the screen know how to keep the machine oiled and humming; it’s the ones who somehow manage to temporarily stick a wrench in the works, adding something human — a feeling instead of another quip — who are worth your attention."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,70,Village Voice,http://www.metacritic.com//publication/village-voice?filter=movies,Alan Scherstuhl,http://www.metacritic.com//critic/alan-scherstuhl?filter=movies,"Feb  7, 2016",Deadpool might even stand as one of the strongest and most inventive films of the high-early-late superhero baroque — if we could just turn off its built-in commentary track.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,70,Screen International,http://www.metacritic.com//publication/screen-international?filter=movies,Tim Grierson,http://www.metacritic.com//critic/tim-grierson?filter=movies,"Feb  6, 2016","More often than not, Deadpool’s bratty energy feels liberating, allowing for a sexier, dirtier, more hilarious superhero movie than the typical all-ages Marvel affair, which is so concerned with maximising profits that it risks offending no one."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,67,The A.V. Club,http://www.metacritic.com//publication/the-av-club?filter=movies,A.A. Dowd,http://www.metacritic.com//critic/aa-dowd?filter=movies,"Feb  8, 2016","The eccentric touches—a Wham! musical cue, a dash of screwball body horror—are just accents on a stealth franchise extension. At a certain point, you have to do more than just recognize and point out the mold. You have to actually shatter it."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,67,Indiewire,http://www.metacritic.com//publication/indiewire?filter=movies,Kate Erbland,http://www.metacritic.com//critic/kate-erbland?filter=movies,"Feb  6, 2016","As is often the case with such violence, it eventually becomes numbing. By its midpoint, once the novelty of a superhero movie showing super levels of violence wears off, the thinness and lack of spark in the fight scenes becomes more readily apparent. By the film's end, they are hard to distinguish from any other superhero fare. Similarly, lack of imagination keep the film's prodigious swearing and occasional nudity from feeling like anything original."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,63,USA Today,http://www.metacritic.com//publication/usa-today?filter=movies,Brian Truitt,http://www.metacritic.com//critic/brian-truitt?filter=movies,"Feb 11, 2016","For grown-ups, however, Deadpool avoids enough pitfalls to both embrace and flambé the superhero genre while also finding time for romance, doling out equal handfuls of bullets, barbs and warm fuzzies."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,63,Chicago Tribune,http://www.metacritic.com//publication/chicago-tribune?filter=movies,Michael Phillips,http://www.metacritic.com//critic/michael-phillips?filter=movies,"Feb 10, 2016",The movie's far from dull. But first-time feature director Tim Miller's film serves as critique as well an example of what ails the superhero movie industry.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,63,Chicago Sun-Times,http://www.metacritic.com//publication/chicago-sun-times?filter=movies,Richard Roeper,http://www.metacritic.com//critic/richard-roeper?filter=movies,"Feb  8, 2016","If only Deadpool were as clever, dark and funny as it believes itself to be."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,63,Slant Magazine,http://www.metacritic.com//publication/slant-magazine?filter=movies,Kenji Fujishima,http://www.metacritic.com//critic/kenji-fujishima?filter=movies,"Feb  6, 2016",The whiplash contrasts between snideness and sincerity is deeply rooted in the main character's psychology.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,60,The New Yorker,http://www.metacritic.com//publication/the-new-yorker?filter=movies,Anthony Lane,http://www.metacritic.com//critic/anthony-lane?filter=movies,"Feb 15, 2016","The ambition is laudable, but Tim Miller’s movie, far from seeming reckless and loose-limbed, comes across as pathologically calculated, measuring out its nastiness to the last drop."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,60,Los Angeles Times,http://www.metacritic.com//publication/los-angeles-times?filter=movies,Kenneth Turan,http://www.metacritic.com//critic/kenneth-turan?filter=movies,"Feb 11, 2016","You're initially jazzed by his effrontery, but Deadpool, with his relentlessly glib, nothing-sacred attitude, is not an individual who wears particularly well."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,60,New York Daily News,http://www.metacritic.com//publication/new-york-daily-news?filter=movies,Ethan Sacks,,"Feb 10, 2016",It's buckshot humor that is funny when it lands; cringe-worthy when it doesn't.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,60,CineVue,http://www.metacritic.com//publication/cinevue?filter=movies,Ben Nicholson,http://www.metacritic.com//critic/ben-nicholson?filter=movies,"Feb  9, 2016","For a film that vocally questions convention, it's perhaps a shame that Miller and co. played it so safe with a fairly cookie-cutter origin story, but it's really just there to give Reynolds ammunition to riff on. Whether the studio might be willing to push the character further into the leftfield in the future will depend on whether Deadpool warrants sequels."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,60,Empire,http://www.metacritic.com//publication/empire?filter=movies,Jonathan Pile,,"Feb  7, 2016","The sheer number of dick jokes will soon numb you to their impact, but this is a fun, if patchy, alternative to the glut of ‘the world is about to end unless we do something’ comic-book films."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,60,The Telegraph,http://www.metacritic.com//publication/the-telegraph?filter=movies,Robbie Collin,http://www.metacritic.com//critic/robbie-collin?filter=movies,"Feb  6, 2016","The fourth-wall-smashing is fun in a Ferris Bueller kind of way, but it’s never pulled off with the devious panache of Blazing Saddles, let alone Funny Games or Hellzapoppin’. Since it's this stuff, rather than the ongoing thud-thud-thud of bad language and gore, that feels mould-breaking, it’s a pity Rhett Reese and Paul Wernick’s screenplay doesn’t have the courage to experiment a little more."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,58,Christian Science Monitor,http://www.metacritic.com//publication/christian-science-monitor?filter=movies,Peter Rainer,http://www.metacritic.com//critic/peter-rainer?filter=movies,"Feb 15, 2016",It seems less irreverent than self-congratulatory.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,50,Time,http://www.metacritic.com//publication/time?filter=movies,Stephanie Zacharek,http://www.metacritic.com//critic/stephanie-zacharek?filter=movies,"Feb 11, 2016","Deadpool, intended as a spiky antidote to superhero oversaturation, ends up impaling only itself."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,50,Consequence of Sound,http://www.metacritic.com//publication/consequence-of-sound?filter=movies,Dominick Suzanne-Mayer,http://www.metacritic.com//critic/dominick-suzanne-mayer?filter=movies,"Feb 10, 2016",It’s hard to imagine a movie much more aware of itself both as a movie and as a moment in a cultural progression of similar movies than Deadpool.
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,50,RogerEbert.com,http://www.metacritic.com//publication/rogerebertcom?filter=movies,Brian Tallerico,http://www.metacritic.com//critic/brian-tallerico?filter=movies,"Feb 10, 2016","It’s a remarkably straightforward origin flick, lacking in true satire of its genre, carried almost entirely by its lead. Deadpool is a fun character, but he’s still in search of a fun movie to match his larger-than-life personality."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,50,The Playlist,http://www.metacritic.com//publication/the-playlist?filter=movies,Kevin Jagernauth,http://www.metacritic.com//critic/kevin-jagernauth?filter=movies,"Feb  6, 2016","It’s a film that desperately wants to upend the tropes of the comic book movie, but perhaps more shocking than anything that comes out of the mouth of its often obnoxious titular hero, is how blandly the picture sticks to the origin story playbook."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,40,Time Out London,http://www.metacritic.com//publication/time-out-london?filter=movies,Tom Huddleston,http://www.metacritic.com//critic/tom-huddleston?filter=movies,"Feb  8, 2016","Bloody, shallow and oh-so-smug, Deadpool is so eager to offend that it’d almost be sweet if it wasn’t so, well, relentlessly annoying."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,40,ScreenCrush,http://www.metacritic.com//publication/screencrush?filter=movies,Matt Singer,http://www.metacritic.com//critic/matt-singer?filter=movies,"Feb  7, 2016","While Deadpool’s core audience will appreciate the way it flatters their knowledge of genre conventions with winking, cynical humor, too much of this stuff just plays like smug self-satisfaction. The movie is so impressed with itself that the viewer’s satisfaction seems completely irrelevant."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,38,New York Post,http://www.metacritic.com//publication/new-york-post?filter=movies,Kyle Smith,http://www.metacritic.com//critic/kyle-smith?filter=movies,"Feb 11, 2016","This one is a “different kind of superhero movie,” meaning even more fiercely attached to the mode of artistic expression known as “puberty.”"
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,25,San Francisco Chronicle,http://www.metacritic.com//publication/san-francisco-chronicle?filter=movies,Mick LaSalle,http://www.metacritic.com//critic/mick-lasalle?filter=movies,"Feb 11, 2016","This is bad, borderline garbage, but disturbing, too, in that it’s just the kind of fake-clever awfulness that might be cinema’s future."
6,Deadpool,Deadpool,"February 12, 2016",65,49,33,13,3,25,The Film Stage,http://www.metacritic.com//publication/the-film-stage?filter=movies,Jordan Raup,http://www.metacritic.com//critic/jordan-raup?filter=movies,"Feb  6, 2016","For an 11-year-old sneaking into the theater for his first R-rated movie, Deadpool could prove to be a revelatory trip. For myself, it was an exhausting, grating experience, lacking in wit and cleverness as it crumbles underneath its wall-to-wall torrent of jokes. If this represents a new stage for comic-book adaptations, the future is even more dismal than one could have imagined."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,75,St. Louis Post-Dispatch,http://www.metacritic.com//publication/st-louis-post-dispatch?filter=movies,Calvin Wilson,http://www.metacritic.com//critic/calvin-wilson?filter=movies,"Mar 24, 2016","As potential blockbusters go, Batman v Superman is neither as stupid nor as stupendous as it might have been."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,75,Philadelphia Inquirer,http://www.metacritic.com//publication/philadelphia-inquirer?filter=movies,Steven Rea,http://www.metacritic.com//critic/steven-rea?filter=movies,"Mar 23, 2016",Batman v Superman lacks the levity (forced or otherwise) of a typical Marvel Universe entry. But Snyder's superpowered epic does have a sense of import and grandeur about it.
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,75,Chicago Sun-Times,http://www.metacritic.com//publication/chicago-sun-times?filter=movies,Richard Roeper,http://www.metacritic.com//critic/richard-roeper?filter=movies,"Mar 22, 2016","When it sings, “Dawn of Justice” is a wonder. When it drags, it still looks good and offers hints of a better scene just around the corner."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,75,Rolling Stone,http://www.metacritic.com//publication/rolling-stone?filter=movies,Peter Travers,http://www.metacritic.com//critic/peter-travers?filter=movies,"Mar 22, 2016","Better than Man of Steel but below the high bar set by Nolan's Dark Knight, Dawn of Justice is still a colossus, the stuff that DC Comics dreams are made of for that kid in all of us who yearns to see Batman and Superman suit up and go in for the kill."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,75,USA Today,http://www.metacritic.com//publication/usa-today?filter=movies,Brian Truitt,http://www.metacritic.com//critic/brian-truitt?filter=movies,"Mar 22, 2016","BvS will please those either waiting for the two main players to lock horns on a movie screen, or those who've just been pining for Wonder Woman forever. And for the nerdier crowds, a fleeting glimpse at other superheroes hints this is the Dawn of something potentially sensational."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,70,Los Angeles Times,http://www.metacritic.com//publication/los-angeles-times?filter=movies,Kenneth Turan,http://www.metacritic.com//critic/kenneth-turan?filter=movies,"Mar 23, 2016","The director, a strong technician whose slam-bang emphatic, occasionally operatic style seems made for comic book adaptations, has been well-served by an adept script co-written by Chris Terrio (an Oscar winner for Ben Affleck's ""Argo"") and David S. Goyer, which raises a number of interesting issues."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,70,Variety,http://www.metacritic.com//publication/variety?filter=movies,Andrew Barker,http://www.metacritic.com//critic/andrew-barker?filter=movies,"Mar 22, 2016","Snyder has set a Sisyphean task for himself. That this very long, very brooding, often exhilarating and sometimes scattered epic succeeds as often it does therefore has to be seen as an achievement."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,63,ReelViews,http://www.metacritic.com//publication/reelviews?filter=movies,James Berardinelli,http://www.metacritic.com//critic/james-berardinelli?filter=movies,"Mar 23, 2016","Once Batman v Superman hits its stride, most viewers will feel equal parts pummeled and immersed. Snyder is a master of the dark spectacle and he pours it on starting around the movie’s midpoint.... Still, although viewers may be riveted at times, the net experience isn’t much fun."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,63,Movie Nation,http://www.metacritic.com//publication/movie-nation?filter=movies,Roger Moore,http://www.metacritic.com//critic/roger-moore?filter=movies,"Mar 23, 2016",This is a comic book epic with a lot of fat and flab around the edges. But the fights are shorter and more involving than the “Transformers” cluttered clashes of “Man of Steel.”
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,63,RogerEbert.com,http://www.metacritic.com//publication/rogerebertcom?filter=movies,Matt Zoller Seitz,http://www.metacritic.com//critic/matt-zoller-seitz?filter=movies,"Mar 22, 2016","There are a few brilliantly realized moments, the acting is mostly strong despite the weak script (Affleck and Cavill are both superb—Affleck unexpectedly so), and there's enough mythic raw material sunk deep in every scene that you can piece together a classic in your mind if you're feeling charitable; but if you aren't, “Batman v. Superman” will seem like a missed opportunity."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,60,Salon.com,http://www.metacritic.com//publication/saloncom?filter=movies,Andrew O'Hehir,http://www.metacritic.com//critic/andrew-ohehir?filter=movies,"Mar 23, 2016","This movie isn’t nearly as terrible as I was expecting, largely due to Snyder’s OCD-level attention to the visual details. And, yes, due to Wonder Woman (played by Israeli actress Gal Gadot), who brings in a badly needed dose of “Dragon Tattoo”-style female energy."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,60,New Orleans Times-Picayune,http://www.metacritic.com//publication/new-orleans-times-picayune?filter=movies,Mike Scott,http://www.metacritic.com//critic/mike-scott?filter=movies,"Mar 23, 2016","This is a movie that, to its detriment, takes itself very, very seriously for most of its running time."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,60,Arizona Republic,http://www.metacritic.com//publication/arizona-republic?filter=movies,Bill Goodykoontz,http://www.metacritic.com//critic/bill-goodykoontz?filter=movies,"Mar 23, 2016","Yes, questions regarding violence and mayhem are drowned out by violence and mayhem. Such is the superhero life as directed by Zack Snyder. There is no problem that can't be solved with a cranium-rattling explosion or two."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,60,Total Film,http://www.metacritic.com//publication/total-film?filter=movies,Matt Maytum,http://www.metacritic.com//critic/matt-maytum?filter=movies,"Mar 22, 2016","While Batman v Superman has no trouble quickening the pulse, it’s less effective when it comes to making you care."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,60,The Guardian,http://www.metacritic.com//publication/the-guardian?filter=movies,Andrew Pulver,http://www.metacritic.com//critic/andrew-pulver?filter=movies,"Mar 22, 2016","It’s tough to take all the hardcore emoting seriously, particularly as the emotional heavy lifting is designed to be done by the occasional maudlin line in brief pauses between the explosions. For a film so concerned with its characters’ inner lives, there’s a fundamental disconnect going on here – enough to make you yearn for the lighter touch of the Marvel films."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,60,Empire,http://www.metacritic.com//publication/empire?filter=movies,Nick de Semlyen,http://www.metacritic.com//critic/nick-de-semlyen?filter=movies,"Mar 22, 2016","There are moments that make the whole enterprise worthwhile, and introduces an intriguing new Batman. But it’s also cluttered and narratively wonky; a few jokes wouldn’t have gone amiss, either."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,58,Entertainment Weekly,http://www.metacritic.com//publication/entertainment-weekly?filter=movies,Chris Nashawaty,http://www.metacritic.com//critic/chris-nashawaty?filter=movies,"Mar 22, 2016","I get that this mano a supermano story line is a sacred text among comic-book aficionados, but Dawn of Justice doesn’t do the tale any favors. It’s overstuffed, confusing, and seriously crippled by Eisenberg’s over-the-top performance."
